Master Key,Dataset Key,Segment Type,Channel,Hashtag,Handle,Post Content,Retweets,Replies,Likes,Post Time,Post Url,Handle Image Url
11,391,KOL,Weibo,['#陈伟霆#'],圈大哥,陈伟霆买船 陈伟霆巴黎 陈伟霆阔腿裤@William威廉陈伟霆  受邀巴黎看秀，黑色阔腿裤搭配毛衣帅气满格听说#陈伟霆# 更博想买船并在线等船名，想说饱饱号怎么样 ​​​​,1039,1133,1052,2018-05-04 21:11,https://www.weibo.com/2133636451/Gf89mqYNC?from=page_1005052133636451_profile&wvr=6&mod=weibotime,
11,392,KOL,Weibo,[],YouTube精彩视频,【美国女孩毕业舞会穿旗袍，竟惹网友谩骂侮辱中国文化？】美国18岁的高中生Keziah Daum，最近展示出自己穿旗袍出席毕业舞会的照片。意外收到不少华裔网友的批评，认为这种随意穿中国旗袍的行为称实际上是一种“文化挪用”，甚至还引发了关于种族歧视的讨论。不少人谩骂、指责甚至威胁Keziah，随 ​​​​...展开全文c,1182,520,1517,2018-05-04 14:41,https://www.weibo.com/1748548681/Gf5BcuJum?from=page_1005051748548681_profile&wvr=6&mod=weibotime,
11,393,KOL,Weibo,['#MetGala#'],徐峰立,#MetGala# 大型Cosplay现场，各位考生要审好题才能拿满分哦～ ​​​​,1791,135,1275,2018-05-08 12:16,https://www.weibo.com/1617902267/GfGml9CIT?from=page_1003061617902267_profile&wvr=6&mod=weibotime,
11,394,KOL,Weibo,[],小P老师,短发留久了嫌造型单一？不存在的！学会这一个手法，就可以自己在家凹出甜美的「日系波浪卷发」💕，还可以打造蓬松感，在视觉上增加发量哦~ ​​​​,245,716,2237,2018-05-10 12:37,https://www.weibo.com/1275017594/GfZlJgPfN?from=page_1035051275017594_profile&wvr=6&mod=weibotime,
11,395,KOL,Weibo,[],DC大叔,A妹Ariana Grande秀新发型 -  ​​​​,240,275,2679,2018-05-06 08:49,https://www.weibo.com/2792589472/Gfm9t6dCL?from=page_1004062792589472_profile&wvr=6&mod=weibotime,
11,396,KOL,Weibo,[],深夜徐老师,520快到了，又要有一大波女生吐槽男朋友瞎送礼物了。什么24k金箔玫瑰花，iPhone包装里装着巧克力啥的。我觉得其实也不单单是不是嫌弃礼物，是嫌弃送礼物的人，试想要是刘昊然给你送这些垃圾礼物你会不开心吗！反正我不会，我会发连放三天鞭炮庆祝 ​​​​,205,620,2355,2018-05-06 13:49,https://www.weibo.com/1770418834/Gfo77wtXN?from=page_1005051770418834_profile&wvr=6&mod=weibotime,
11,397,KOL,Weibo,[],圈内大神,余文乐当爸 有多少人还停留在志明与春娇、宇宙夫妇、彭于晏CP中？哈哈哈，恭喜男神晋级奶爸！ ​​​​,1013,1063,1093,2018-05-10 20:01,https://www.weibo.com/2479684881/Gg2gaAvFL?from=page_1005052479684881_profile&wvr=6&mod=weibotime,
11,398,KOL,Weibo,[],圈内大神,A妹分手 你们还记得和结石姐同台演唱《BangBang》的A妹吗？原来有这么多人不知道她～ ​​​​,1010,1042,1117,2018-05-10 13:26,https://www.weibo.com/2479684881/GfZFyc2xQ?from=page_1005052479684881_profile&wvr=6&mod=weibotime,
11,399,KOL,Weibo,['#黑玫瑰初恋霜#'],时尚COSMO,静如处子动如脱兔@宋祖儿lareina ，从实力到颜值都光彩出众，而她饱满莹润的肌肤更是令人羡慕！听说你想pick一下祖儿同款娃娃肌？那么@sisley法国希思黎 #黑玫瑰初恋霜#不容错过哦！以巴拉卡黑玫瑰精粹核心，五月玫瑰与阿尔卑斯玫瑰萃取物与之珠联璧合，感受“重生般”的美肌喜悦!LSOCOSMO的秒拍视频 ​​​​,938,957,1267,2018-05-04 12:30,https://www.weibo.com/1518966617/Gf4JQavJi?from=page_1002061518966617_profile&wvr=6&mod=weibotime,
11,400,KOL,Weibo,"['#七朵组合#', '#SNH48#', '#创造101#', '#陈乔恩#']",芒果捞小萌主,#七朵组合#开演唱会，粉丝出来搞出事情，演唱会上举横幅，文字具有攻击性，暗讽#SNH48#是卖肉女团，并且呛声#创造101#，自认为是中国女团唯一希望。黑粉们按捺不住，闹到#陈乔恩#微博，大骂陈乔恩的七朵花，最后才发现是搞错了，七朵和七朵花傻傻分不清楚。@七朵组合 是什么情况，开个演唱会就要飘了么 ​​​​...展开全文c,1411,1171,579,2018-05-08 21:15,https://www.weibo.com/5705021476/GfJSYxeL1?from=page_1005055705021476_profile&wvr=6&mod=weibotime,
11,401,KOL,Weibo,[],芒果捞小萌主,易烊千玺笑场，分享一个不间断笑场的杰克森boy，抿嘴笑、仰头笑、浑身在笑、笑到破音，宠溺又温柔的笑容，请问易烊千玺是吃可爱多长大的吗？L芒果捞小萌主的秒拍视频 ​​​​,786,249,2126,2018-05-08 11:38,https://www.weibo.com/5705021476/GfG6HEn4u?from=page_1005055705021476_profile&wvr=6&mod=weibotime,
11,402,KOL,Weibo,"['#网剧独家记忆#', '#你好旧时光#']",圈大哥,由刘畅执导，张超@张超Juck 、李婷婷@无敌大王李婷婷 主演的#网剧独家记忆#今日正式开机，该剧改编自@木浮生 的同名小说，讲述了物理系博士慕承和由于考场误会大三女生薛桐作弊而展开的一段与青春暗恋有关的浪漫甜爱故事。PS：剧方可是曾经出品过#你好旧时光#、最好的我们等良心网剧的@小糖人文化传媒 ​​​​...展开全文c,1001,1135,1014,2018-05-09 16:00,https://www.weibo.com/2133636451/GfRfzidXo?from=page_1005052133636451_profile&wvr=6&mod=weibotime,
11,403,KOL,Weibo,[],YouTube精彩视频,【日本身材超小只的大胃王：不间断吃完70盘寿司】日本女子王萌梓身高156cm，体重40kg，看起来娇小可爱却是个不折不扣的大胃王。这次她要挑战不间断吃完70盘寿司，而且这几十盘还不是普通的寿司，是加大加量的一份顶十份的那种。。不仅要吃得下，还要吃得快！ LYouTube精彩视频的秒拍视频 ​​​​,1433,320,1397,2018-05-04 17:55,https://www.weibo.com/1748548681/Gf6RVbr3c?from=page_1005051748548681_profile&wvr=6&mod=weibotime,
11,404,Consumer,Weibo,[],InstaGirl,天神降临差不多就是这种感觉了！ ​​​​,380,137,2624,2018-05-08 13:57,https://www.weibo.com/6128361485/GfH1gx85B?from=page_1005051746765625_profile&wvr=6&mod=weibotime,
11,405,KOL,Weibo,[],Boc-hu,如果你也想海岛畅玩不晒黑，那这篇实用的防晒功课你记得查收一下。 ​​​​,531,1286,1324,2018-05-06 13:40,https://www.weibo.com/2136649393/Gfo3wsglq?from=page_1005052136649393_profile&wvr=6&mod=weibotime,
11,406,KOL,Weibo,[],时尚怪咖喵喵Miny,Emmmmmmmmm……答应我！！！短发不要轻易包头巾！ ​​​​,510,472,2157,2018-05-05 18:34,https://www.weibo.com/3908572002/GfgymqUUO?from=page_1005053908572002_profile&wvr=6&mod=weibotime,
11,407,KOL,Weibo,[],反裤衩阵地,最终你会发现，像邓丽君这样唱歌，从不悲悲戚戚、制造情绪，只给人清甜、绵延的欢喜，这是多么慈悲的一件事。,881,127,2128,2018-05-09 20:22,https://www.weibo.com/1686709997/GfSXT9a6x?from=page_1035051686709997_profile&wvr=6&mod=weibotime,
11,408,KOL,Weibo,"['#创造101#', '#徐梦洁#']",Augustine_M,#创造101# #徐梦洁# 我好爱好爱好爱我的元气彩虹小猪猪，她在舞台上太耀眼了我真的迫不及待看到她的直拍！！这期掉到15名了大家救救猪猪啊！！ ​​​​,1185,334,1616,2018-05-05 21:45,https://www.weibo.com/3788285987/GfhNR9fk7?from=page_1005053788285987_profile&wvr=6&mod=weibotime,
11,409,KOL,Weibo,[],圈大哥,《狄仁杰之四大天王》的发布会也太会玩了吧？？赵又廷叫宝贝男友力爆棚，冯绍峰上海话版狄仁杰笑翻全场，林更新奶声奶气cos武则天，马思纯小黄人口音一秒穿越，皮这几下你们很开心吗L圈大哥的秒拍视频 ​​​​,1077,1063,981,2018-05-08 17:40,https://www.weibo.com/2133636451/GfItEyjwP?from=page_1005052133636451_profile&wvr=6&mod=weibotime,
11,410,KOL,Weibo,['#ckminute#'],海报时尚网,#ckminute# 执迷于你 挚爱有时 FLY ME TO THE MOON 地球的温度太妖娆，腐蚀了我的血液，快来！我收到了偶像练习生小哥哥Jeffrey限量版的登月Ticket 喲，带着小哥哥帅酷俊朗的模样，我们从地面跨越天际，想想这一带电Action，铁定超越一切甜言蜜语！今生与你相识，我们已幸福的一塌糊涂，现在有了小哥哥 ​​​​...展开全文c,1203,497,1419,2018-05-07 18:00,https://www.weibo.com/1656851485/GfzbgBeZg?from=page_1006061656851485_profile&wvr=6&mod=weibotime,
11,411,KOL,Weibo,[],圈内大神,崔始源利特被强吻 南美文化差异造成？呃，不管在哪个地方这种行为都算得上性骚扰吧，保护爱豆真的是件很不容易的事～ ​​​​,1047,1058,1013,2018-05-09 19:47,https://www.weibo.com/2479684881/GfSK0CkUl?from=page_1005052479684881_profile&wvr=6&mod=weibotime,
11,412,KOL,Weibo,[],潼Avril,终于有空发个图了 ​​​​,33,867,2210,2018-05-08 12:10,https://www.weibo.com/1811061014/GfGjLzHhe?from=page_1005051811061014_profile&wvr=6&mod=weibotime,
11,413,KOL,Weibo,[],Chrison克里森,李宇春抵达戛纳尼斯机场，身穿Christian Dada恶搞图案帽衫和裙装，以及包含“Chris Lee”首字母“C”“L”为其专属定制的Gucci Ophidia系列手提袋，多次造访的她已经驾轻就熟。明天即将作为欧莱雅代言人踏上戛纳开幕红毯，她会带来哪种风格的造型呢？ ​​​​,1325,373,1405,2018-05-07 19:55,https://www.weibo.com/1614137095/GfzWazlGE?from=page_1005051614137095_profile&wvr=6&mod=weibotime,
11,414,KOL,Weibo,['#me的福利时间#'],VogueMe,昨天是@张一山 的生日，杨紫晒出她的画作为祝福那一山自己的画工到底如何呢？？今天就为大家送上灵魂派画手的大作啦！你给他的作品打几分？关注我们并转发这条微博，就有机会获得独一无二的自画像👏下周我们会用@微博抽奖平台 抽取一名幸运的小伙伴送出！#me的福利时间# ​​​​,388,294,2415,2018-05-06 13:55,https://www.weibo.com/5861669187/Gfo9klFas?from=page_1002065861669187_profile&wvr=6&mod=weibotime,
11,415,KOL,Weibo,[],毒舌扒爷,张檬向刘雨欣道歉 扒爷继续吃瓜，不过扒爷要为张萌打抱不平了，网友误伤了@张萌，网友要看清楚是哪个人，在开始自己的言论，扒爷只能说张萌，你受累了。这个事情和你无关啊 ​​​​,625,877,1592,2018-05-09 10:25,https://www.weibo.com/3826167928/GfP3OsI5H?from=page_1005053826167928_profile&wvr=6&mod=weibotime,
11,416,KOL,Weibo,['#甜蜜520#'],colouration,转发这条微博 你id后面会出现一个粉红色的小心心！！！#甜蜜520# ​​​​,2533,221,339,2018-05-05 15:45,https://www.weibo.com/5998187176/GffrR2g9Y?from=page_1005055998187176_profile&wvr=6&mod=weibotime,
11,417,KOL,Weibo,[],YouTube精彩视频,【大神用乐高做的玩具枪】德国一位叫Kevin的网友，用乐高做出几把玩具枪。如果你以为它只是一把当摆设的玩具那你就错了，看到最后妥妥给大神跪了！LYouTube精彩视频的秒拍视频 ​​​​,1534,217,1335,2018-05-07 09:28,https://www.weibo.com/1748548681/GfvPtcdPh?from=page_1005051748548681_profile&wvr=6&mod=weibotime,
11,418,KOL,Weibo,"['#天猫超级品类日#', '#理想生活 智美新生肌#']",Beni_江酱,和很多小姐姐一样，夏天都被脱毛这个问题困扰。自从试过了silkn脱毛仪简直打开了新世界的大门，激光脱毛不仅方便还没有痛感，没有用脱毛膏过敏的烦恼，从此皮肤滑溜溜，从猕猴桃变身水煮蛋～#天猫超级品类日#5月9日-5月10日 #理想生活 智美新生肌# ​​​​,390,343,2334,2018-05-10 16:50,https://www.weibo.com/1677574487/Gg10lrTzn?from=page_1005051677574487_profile&wvr=6&mod=weibotime,
11,419,KOL,Weibo,[],YouTube精彩视频,【一只成精的棉花糖】国外一网友旅行归来，发现自家猫咪毛有点不顺。于是就在大街上想给它撸撸毛...这怕是棉花糖成精了！ LYouTube精彩视频的秒拍视频 ​​​​,1112,228,1726,2018-05-08 09:00,https://www.weibo.com/1748548681/GfF4UtA7Z?from=page_1005051748548681_profile&wvr=6&mod=weibotime,
11,420,KOL,Weibo,['#美妆红人周#'],帅你一脸毛蛋,最近刷了两部不错的国产片《驴得水》、《健忘村》，是那种看完之后会引发联想和思考的电影，一些台词和情节总是会在心头萦绕。也有几部看完感觉浪费了时间的电影比如《心理罪之城市之光》、《绝世高手》，仅代表个人口味啦（挣扎的求生欲），你们最近有没有种草拔草的电影啊也来分享一下！#美妆红人周# ​​​​...展开全文c,80,902,2075,2018-05-07 14:20,https://www.weibo.com/2263913525/GfxKcuPNl?from=page_1005052263913525_profile&wvr=6&mod=weibotime,
11,421,KOL,Weibo,[],姨太的吃瓜大会,何炅暴击哈哈哈哈哈哈哈哈白敬亭我劝你善良 ​​​​,621,269,2154,2018-05-05 12:05,https://www.weibo.com/1895944731/Gfe0b1G0R?from=page_1005051895944731_profile&wvr=6&mod=weibotime,
11,422,KOL,Weibo,"['#这就是街舞#', '#这就是街舞总冠军#']",娱乐扒姐姐,韩宇 这就是街舞冠军 伴郎团 #这就是街舞#韩宇@韩宇531 披荆斩棘，冠军的加冕就是风雨之后的彩虹，王者之冠，你可承其重，无畏前路，方得始终！玫瑰给你！！ #这就是街舞总冠军#L总冠军之路回顾：那个最不惧battle的韩宇夺冠了 ​​​​,969,996,1070,2018-05-05 22:50,https://www.weibo.com/2436241730/GfiegqyAb?from=page_1005052436241730_profile&wvr=6&mod=weibotime,
11,423,Consumer,Weibo,['#鲜衣美食#'],鲜衣美食君,【好吃哭的辣子鸡】香香辣辣，鸡肉酥嫩，尝一口根本停不下来！#鲜衣美食# ​​​​,1370,165,1497,2018-05-09 20:00,https://www.weibo.com/5590046102/GfSOYhTQN?from=page_1005055466286143_profile&wvr=6&mod=weibotime,
11,424,KOL,Weibo,['#梨の茶话会#'],酸梨raki,要不要分享一下近期开心的事情呀！！！#梨の茶话会# ​​​​,240,2200,589,2018-05-05 00:16,https://www.weibo.com/5890053952/Gf9mEBF8n?from=page_1005055890053952_profile&wvr=6&mod=weibotime,
11,425,KOL,Weibo,[],娱乐扒姐姐,余文乐当爸 的消息突然出现，真替六叔开心！从张志明开始，没想到他一步一步还在给我们惊喜。那个喜欢潮牌的大男孩一直在认真拍戏，悄悄守护家人。冒险王卫斯理发布会承认妻子 王棠云 怀孕，第二季播出的同时又迎来了这个好消息，期待升级成奶爸的六叔！ ​​​​,965,993,1065,2018-05-10 21:10,https://www.weibo.com/2436241730/Gg2I9Fe1X?from=page_1005052436241730_profile&wvr=6&mod=weibotime,
11,426,KOL,Weibo,['#我要过六一#'],娱大神,转发这条微博，昵称后边会加上小木马！#我要过六一# ​​​​,2828,131,53,2018-05-06 12:41,https://www.weibo.com/1915390630/GfnFj5Oxt?from=page_1005051915390630_profile&wvr=6&mod=weibotime,
11,427,KOL,Weibo,['#结爱·千岁大人的初恋#'],娱乐扒姐姐,李嘉铭致26岁的自己他说，那是他第一次进组；他说，他第一次见到了他崇敬前辈演员；他说，他第一次有了想成为好演员的念头。他是 @演员李嘉铭 ，他是一个好演员，5月9日 #结爱·千岁大人的初恋# 为你打call不要停。 ​​​​,1096,667,1248,2018-05-05 13:35,https://www.weibo.com/2436241730/GfeAIi5pZ?from=page_1005052436241730_profile&wvr=6&mod=weibotime,
11,428,KOL,Weibo,[],圈内大神,刘雨欣回应张檬道歉 别人看的是热闹，她过的是生活。对于该不该轻易原谅，旁观者也只能感慨一下，毕竟正如刘雨欣所言已过去这么多年！ ​​​​,1008,956,1028,2018-05-09 14:24,https://www.weibo.com/2479684881/GfQCKfWxt?from=page_1005052479684881_profile&wvr=6&mod=weibotime,
11,429,KOL,Weibo,"['#who wears what#', '#MetBall#']",gogoboi,#who wears what# 2018#MetBall# 上的Gucci三人组——Lana Del Rey、Alessandro Michele和Jared Leto。这应该是今天最切题的打扮了，基本上神还原。打雷是圣母玛利亚，头上有水钻做的光环和翅膀，胸口的心脏上七把利剑，代表着圣母一生要遭受的七项苦难。不过，看看旁边的莱托，我才意识到，穿得再像也 ​​​​...展开全文c,948,261,1778,2018-05-08 11:33,https://www.weibo.com/1706372681/GfG52z48v?from=page_1005051706372681_profile&wvr=6&mod=weibotime,
11,430,KOL,Weibo,"['#美妆红人周#', '#三分钟化妆挑战#']",深夜徐老师,裤子说：这件衣服直男很喜欢！我：噢那就是婊气冲天套装呗🙃 #美妆红人周# #三分钟化妆挑战# ​​​​,36,480,2461,2018-05-10 12:55,https://www.weibo.com/1770418834/GfZtgq3Ky?from=page_1005051770418834_profile&wvr=6&mod=weibotime,
